2.81	0.528889	1.16749	-0.167494	-0.471111
2.82	0.527237	1.16277	-0.162775	-0.472763
2.83	0.525633	1.15804	-0.158039	-0.474367
2.84	0.524077	1.15329	-0.153287	-0.475923
2.85	0.522568	1.14852	-0.148521	-0.477432
2.86	0.521106	1.14374	-0.143739	-0.478894
2.87	0.519693	1.13894	-0.138943	-0.480307
2.88	0.518328	1.13413	-0.134133	-0.481672
2.89	0.51701	1.12931	-0.12931	-0.48299
2.9	0.515741	1.12447	-0.124473	-0.484259
2.91	0.514521	1.11962	-0.119625	-0.485479
2.92	0.513349	1.11476	-0.114764	-0.486651
2.93	0.512226	1.10989	-0.109892	-0.487774
2.94	0.511151	1.10501	-0.105009	-0.488849
2.95	0.510126	1.10011	-0.100115	-0.489874
2.96	0.509149	1.09521	-0.0952113	-0.490851
2.97	0.508221	1.0903	-0.0902981	-0.491779
2.98	0.507343	1.08538	-0.0853759	-0.492657
2.99	0.506514	1.08045	-0.0804452	-0.493486
3	0.505734	1.07551	-0.0755064	-0.494266
3.01	0.505004	1.07056	-0.07056	-0.494996
3.02	0.504323	1.06561	-0.0656066	-0.495677
3.03	0.503692	1.06065	-0.0606466	-0.496308
3.04	0.50311	1.05568	-0.0556806	-0.49689
3.05	0.502578	1.05071	-0.050709	-0.497422
3.06	0.502096	1.04573	-0.0457323	-0.497904
3.07	0.501663	1.04075	-0.0407511	-0.498337
3.08	0.501281	1.03577	-0.0357658	-0.498719
3.09	0.500948	1.03078	-0.0307769	-0.499052
3.1	0.500665	1.02578	-0.0257849	-0.499335
3.11	0.500432	1.02079	-0.0207903	-0.499568
3.12	0.50025	1.01579	-0.0157937	-0.49975
3.13	0.500117	1.0108	-0.0107955	-0.499883
3.14	0.500034	1.0058	-0.0057962	-0.499966
3.15	0.500001	1.0008	-0.000796326	-0.499999
3.16	0.500018	0.995796	0.00420362	-0.499982
3.17	0.500085	0.990797	0.00920315	-0.499915
3.18	0.500202	0.985798	0.0142018	-0.499798
3.19	0.500369	0.980801	0.019199	-0.499631
3.2	0.500586	0.975806	0.0241942	-0.499414
3.21	0.500853	0.970813	0.0291871	-0.499147
3.22	0.501169	0.965823	0.034177	-0.498831
3.23	0.501536	0.960836	0.0391635	-0.498464
3.24	0.501953	0.955854	0.0441461	-0.498047
3.25	0.502419	0.950876	0.0491243	-0.497581
3.26	0.502935	0.945902	0.0540976	-0.497065
3.27	0.503501	0.940935	0.0590654	-0.496499
3.28	0.504116	0.935973	0.0640274	-0.495884
3.29	0.504782	0.931017	0.0689829	-0.495218
3.3	0.505496	0.926068	0.0739316	-0.494504
3.31	0.50626	0.921127	0.0788728	-0.49374
3.32	0.507074	0.916194	0.0838062	-0.492926
3.33	0.507936	0.911269	0.0887312	-0.492064
3.34	0.508848	0.906353	0.0936473	-0.491152
3.35	0.509809	0.901446	0.0985541	-0.490191
3.36	0.510819	0.896549	0.103451	-0.489181
3.37	0.511878	0.891662	0.108338	-0.488122
3.38	0.512986	0.886787	0.113213	-0.487014
3.39	0.514142	0.881922	0.118078	-0.485858
3.4	0.515347	0.87707	0.12293	-0.484653
3.41	0.516601	0.872229	0.127771	-0.483399
3.42	0.517903	0.867402	0.132598	-0.482097
3.43	0.519253	0.862588	0.137412	-0.480747
3.44	0.520651	0.857787	0.142213	-0.479349
3.45	0.522097	0.853001	0.146999	-0.477903
3.46	0.523591	0.848229	0.151771	-0.476409
3.47	0.525132	0.843473	0.156527	-0.474868
3.48	0.526721	0.838732	0.161268	-0.473279
3.49	0.528358	0.834007	0.165993	-0.471642
3.5	0.530041	0.829299	0.170701	-0.469959
3.51	0.531772	0.824608	0.175392	-0.468228
3.52	0.533549	0.819935	0.180065	-0.466451
3.53	0.535373	0.81528	0.18472	-0.464627
3.54	0.537243	0.810643	0.189357	-0.462757
3.55	0.53916	0.806025	0.193975	-0.46084
3.56	0.541123	0.801426	0.198574	-0.458877
3.57	0.543131	0.796847	0.203153	-0.456869
3.58	0.545186	0.792289	0.207711	-0.454814
3.59	0.547286	0.787751	0.212249	-0.452714
3.6	0.549431	0.783235	0.216765	-0.450569
3.61	0.551621	0.77874	0.22126	-0.448379
3.62	0.553856	0.774267	0.225733	-0.446144
3.63	0.556135	0.769817	0.230183	-0.443865
3.64	0.558459	0.76539	0.23461	-0.441541
3.65	0.560827	0.760986	0.239014	-0.439173
3.66	0.56324	0.756607	0.243393	-0.43676
3.67	0.565695	0.752251	0.247749	-0.434305
3.68	0.568194	0.747921	0.252079	-0.431806
3.69	0.570737	0.743615	0.256385	-0.429263
3.7	0.573322	0.739336	0.260664	-0.426678
3.71	0.57595	0.735082	0.264918	-0.42405
3.72	0.57862	0.730855	0.269145	-0.42138
3.73	0.581333	0.726654	0.273346	-0.418667
3.74	0.584087	0.722482	0.277518	-0.415913
3.75	0.586883	0.718336	0.281664	-0.413117
3.76	0.58972	0.714219	0.285781	-0.41028
3.77	0.592599	0.710131	0.289869	-0.407401
3.78	0.595518	0.706071	0.293929	-0.404482
3.79	0.598477	0.702041	0.297959	-0.401523
3.8	0.601477	0.698041	0.301959	-0.398523
3.81	0.604516	0.694071	0.305929	-0.395484
3.82	0.607595	0.690132	0.309868	-0.392405
3.83	0.610713	0.686223	0.313777	-0.389287
3.84	0.613871	0.682346	0.317654	-0.386129
3.85	0.617066	0.678501	0.321499	-0.382934
3.86	0.6203	0.674687	0.325313	-0.3797
3.87	0.623573	0.670907	0.329093	-0.376427
3.88	0.626882	0.667159	0.332841	-0.373118
3.89	0.630229	0.663445	0.336555	-0.369771
3.9	0.633613	0.659764	0.340236	-0.366387
3.91	0.637034	0.656117	0.343883	-0.362966
3.92	0.640491	0.652505	0.347495	-0.359509
3.93	0.643984	0.648927	0.351073	-0.356016
3.94	0.647512	0.645384	0.354616	-0.352488
3.95	0.651076	0.641877	0.358123	-0.348924
3.96	0.654674	0.638406	0.361594	-0.345326
3.97	0.658308	0.634971	0.365029	-0.341692
3.98	0.661975	0.631572	0.368428	-0.338025
3.99	0.665676	0.62821	0.37179	-0.334324
4	0.669411	0.624886	0.375114	-0.330589
4.01	0.673178	0.621599	0.378401	-0.326822
4.02	0.676978	0.61835	0.38165	-0.323022
4.03	0.680811	0.615138	0.384862	-0.319189
4.04	0.684676	0.611966	0.388034	-0.315324
4.05	0.688572	0.608832	0.391168	-0.311428
4.06	0.692499	0.605737	0.394263	-0.307501
4.07	0.696457	0.602682	0.397318	-0.303543
4.08	0.700445	0.599667	0.400333	-0.299555
4.09	0.704463	0.596691	0.403309	-0.295537
4.1	0.708511	0.593756	0.406244	-0.291489
4.11	0.712588	0.590861	0.409139	-0.287412
4.12	0.716694	0.588008	0.411992	-0.283306
4.13	0.720828	0.585195	0.414805	-0.279172
4.14	0.72499	0.582424	0.417576	-0.27501
4.15	0.729179	0.579695	0.420305	-0.270821
4.16	0.733396	0.577008	0.422992	-0.266604
4.17	0.737639	0.574363	0.425637	-0.262361
4.18	0.741908	0.571761	0.428239	-0.258092
4.19	0.746203	0.569202	0.430798	-0.253797
4.2	0.750524	0.566685	0.433315	-0.249476
4.21	0.75487	0.564212	0.435788	-0.24513
4.22	0.75924	0.561783	0.438217	-0.24076
4.23	0.763634	0.559397	0.440603	-0.236366
4.24	0.768052	0.557055	0.442945	-0.231948
4.25	0.772493	0.554758	0.445242	-0.227507
4.26	0.776956	0.552505	0.447495	-0.223044
4.27	0.781442	0.550297	0.449703	-0.218558
4.28	0.78595	0.548134	0.451866	-0.21405
4.29	0.790479	0.546016	0.453984	-0.209521
4.3	0.79503	0.543944	0.456056	-0.20497
4.31	0.7996	0.541917	0.458083	-0.2004
4.32	0.804191	0.539936	0.460064	-0.195809
4.33	0.808802	0.538001	0.461999	-0.191198
4.34	0.813431	0.536112	0.463888	-0.186569
4.35	0.818079	0.53427	0.46573	-0.181921
4.36	0.822745	0.532474	0.467526	-0.177255
4.37	0.82743	0.530725	0.469275	-0.17257
4.38	0.832131	0.529022	0.470978	-0.167869
4.39	0.836849	0.527367	0.472633	-0.163151
4.4	0.841583	0.525759	0.474241	-0.158417
4.41	0.846334	0.524199	0.475801	-0.153666
4.42	0.851099	0.522686	0.477314	-0.148901
4.43	0.85588	0.521221	0.478779	-0.14412
4.44	0.860675	0.519804	0.480196	-0.139325
4.45	0.865483	0.518435	0.481565	-0.134517
4.46	0.870306	0.517113	0.482887	-0.129694
4.47	0.875141	0.515841	0.484159	-0.124859
4.48	0.879989	0.514616	0.485384	-0.120011
4.49	0.884849	0.513441	0.486559	-0.115151
4.5	0.88972	0.512313	0.487687	-0.11028
4.51	0.894602	0.511235	0.488765	-0.105398
4.52	0.899495	0.510205	0.489795	-0.100505
4.53	0.904398	0.509225	0.490775	-0.0956022
4.54	0.90931	0.508293	0.491707	-0.0906897
4.55	0.914232	0.507411	0.492589	-0.0857682
4.56	0.919162	0.506578	0.493422	-0.0808381
4.57	0.9241	0.505794	0.494206	-0.0758999
4.58	0.929046	0.50506	0.49494	-0.0709542
4.59	0.933999	0.504375	0.495625	-0.0660013
4.6	0.938958	0.50374	0.49626	-0.0610418
4.61	0.943924	0.503154	0.496846	-0.0560763
4.62	0.948895	0.502619	0.497381	-0.0511051
4.63	0.953871	0.502132	0.497868	-0.0461288
4.64	0.958852	0.501696	0.498304	-0.0411479
4.65	0.963837	0.501309	0.498691	-0.0361629
4.66	0.968826	0.500973	0.499027	-0.0311743
4.67	0.973817	0.500686	0.499314	-0.0261825
4.68	0.978812	0.500449	0.499551	-0.0211881
4.69	0.983808	0.500262	0.499738	-0.0161917
4.7	0.988806	0.500125	0.499875	-0.0111936
4.71	0.993806	0.500038	0.499962	-0.00619433
4.72	0.998806	0.500001	0.499999	-0.00119449
4.73	1.00381	0.500014	0.499986	0.00380547
4.74	1.00881	0.500078	0.499922	0.00880505
4.75	1.0138	0.500191	0.499809	0.0138038
4.76	1.0188	0.500354	0.499646	0.0188011
4.77	1.0238	0.500567	0.499433	0.0237965
4.78	1.02879	0.50083	0.49917	0.0287896
4.79	1.03378	0.501142	0.498858	0.0337798
4.8	1.03877	0.501505	0.498495	0.0387666
4.81	1.04375	0.501918	0.498082	0.0437495
4.82	1.04873	0.50238	0.49762	0.048728
4.83	1.0537	0.502892	0.497108	0.0537017
4.84	1.05867	0.503454	0.496546	0.05867
4.85	1.06363	0.504066	0.495934	0.0636325
4.86	1.06859	0.504727	0.495273	0.0685886
4.87	1.07354	0.505437	0.494563	0.0735378
4.88	1.07848	0.506197	0.493803	0.0784796
4.89	1.08341	0.507007	0.492993	0.0834137
4.9	1.08834	0.507866	0.492134	0.0883393
4.91	1.09326	0.508774	0.491226	0.0932562
4.92	1.09816	0.509731	0.490269	0.0981637
4.93	1.10306	0.510737	0.489263	0.103061
4.94	1.10795	0.511792	0.488208	0.107949
4.95	1.11283	0.512896	0.487104	0.112825
4.96	1.11769	0.514048	0.485952	0.117691
4.97	1.12254	0.51525	0.48475	0.122544
4.98	1.12739	0.516499	0.483501	0.127386
4.99	1.13221	0.517797	0.482203	0.132214
5	1.13703	0.519144	0.480856	0.137029
5.01	1.14183	0.520538	0.479462	0.141831
5.02	1.14662	0.52198	0.47802	0.146619
5.03	1.15139	0.52347	0.47653	0.151391
5.04	1.15615	0.525008	0.474992	0.156149
5.05	1.16089	0.526593	0.473407	0.160891
5.06	1.16562	0.528226	0.471774	0.165617
5.07	1.17033	0.529905	0.470095	0.170326
5.08	1.17502	0.531632	0.468368	0.175019
5.09	1.17969	0.533406	0.466594	0.179694
5.1	1.18435	0.535226	0.464774	0.18435
5.11	1.18899	0.537093	0.462907	0.188989
5.12	1.19361	0.539006	0.460994	0.193608
5.13	1.19821	0.540965	0.459035	0.198209
5.14	1.20279	0.54297	0.45703	0.202789
5.15	1.20735	0.54502	0.45498	0.207349
5.16	1.21189	0.547117	0.452883	0.211888
5.17	1.21641	0.549258	0.450742	0.216407
5.18	1.2209	0.551445	0.448555	0.220903
5.19	1.22538	0.553676	0.446324	0.225378
5.2	1.22983	0.555952	0.444048	0.229829
5.21	1.23426	0.558273	0.441727	0.234258
5.22	1.23866	0.560637	0.439363	0.238664
5.23	1.24305	0.563046	0.436954	0.243045
5.24	1.2474	0.565498	0.434502	0.247403
5.25	1.25174	0.567994	0.432006	0.251735
5.26	1.25604	0.570533	0.429467	0.256043
5.27	1.26032	0.573115	0.426885	0.260325
5.28	1.26458	0.575739	0.424261	0.26458
5.29	1.26881	0.578406	0.421594	0.26881
5.3	1.27301	0.581115	0.418885	0.273012
5.31	1.27719	0.583866	0.416134	0.277187
5.32	1.28133	0.586659	0.413341	0.281335
5.33	1.28545	0.589493	0.410507	0.285454
5.34	1.28954	0.592368	0.407632	0.289545
5.35	1.29361	0.595284	0.404716	0.293606
5.36	1.29764	0.59824	0.40176	0.297639
5.37	1.30164	0.601236	0.398764	0.301641
5.38	1.30561	0.604273	0.395727	0.305614
5.39	1.30956	0.607349	0.392651	0.309556
5.4	1.31347	0.610464	0.389536	0.313467
5.41	1.31735	0.613618	0.386382	0.317346
5.42	1.32119	0.61681	0.38319	0.321194
5.43	1.32501	0.620042	0.379958	0.32501
5.44	1.32879	0.623311	0.376689	0.328793
5.45	1.33254	0.626617	0.373383	0.332544
5.46	1.33626	0.629961	0.370039	0.336261
5.47	1.33994	0.633342	0.366658	0.339944
5.48	1.34359	0.63676	0.36324	0.343594
5.49	1.34721	0.640214	0.359786	0.347209
5.5	1.35079	0.643704	0.356296	0.35079
5.51	1.35433	0.64723	0.35277	0.354335
5.52	1.35784	0.650791	0.349209	0.357845
